Text,Label
@mizuvera I hope didn't scare other people who owned this figure that he will move at midnight 😂,0
I don't want to be alone right now. Please the one man who can help me deal with this. Don't make me go through this alone. I'm already so broken.,1
Gm and have a  #Tuesday!,0
 is part of nature's survival system explains my guest John Shearer.,0
@KatSekhotho @Lemii_LoCo Can you falter Katli?,0
It's not selfish to love yourself...it's necessary.     pic.twitter.com/cemC66SQc3,0
@MinxieButt Not even from our own kind 😅 But I don't need any anons if I can feel the appreciation from fellow shippers every other day 😊,0
1. I'm grateful for love.\n2. I'm grateful for miracles.\n3. I'm grateful for music.\n#beatdepression #grateful,0
lexis so beautiful it makes me ,0
"@dwarsrivier_SA Welcome to the industry fellow #guides! Expect a future of #excitement, #hairraising tales and just allround #fun! :D",0
@annarxbs @lolitsluan oh my lord I love you both with all of my heart. I feel so good and happy and you make it possible xx,0
Galaxy Global Eatery is terrific! Like free stuff? Lyft gets you here FREE with code OATH,0
In need of an ephemeral relief to   ,1
solar eclipse = annoyed mood but grateful. #cantwait #awe #cool #soon,0
"You want to know why I was laughing? It was a #solemn occasion, that's why. And she was always laughing, wasn't she? #VSS365",0
??’•it will be ok??’•    pic.twitter.com/6zCi1PJhdB,0
"Fellow   sufferers I'm trying to come off  and really struggling, any previous success stories to boost me?",1
121   ?????????????????????????????????????????????????????????????????????????? ??????????????   ???????????????.......   ??????????????????....... ????????????.......  ?????????????????????????????????  ?????????.......   ???????????????????????????????????????????? ??????????????????????????????????????????????,0
The reason for things fall apart &  is . The world & including the church have to make Jesus the centre.  pic.twitter.com/CGRJhSkkL5,0
3 hours of sleep in the 3 days? I'm dieing  ,1
"Sometimes, no matter what you do,  and  can swoop in, covering you like a thick storm cloud. For me, those are the times I have to wait it out, go within and draw upon the wisdom of spirit. Still, it can really suck.",1
Thames beach #datamosh #glitch #glitchart #digitalart #abstractart #newmediaart #imagemanipulation #londontown #riverthames  #dystopia,0
How could Riv close ???© what am I going to do now ,0
"Smiling had been always natural for me. It was easy to conjure up on my face. Now it became one of the hardest things to do in my life, next to living.    ",1
just ripped my favorite pair of pajama pants.   ,0
We want to help you with your . Give our office a call to learn how  may be the treatment you've been waiting for!,0
A good head and a good heart are always a formidable combination. (Nelson Mandela),0
"Next to death, being alone in life is the most feared experience for any human being, regardless of their generational label.  ",1
Medication doesn't teach  people how to feel better or do better; this is something they have to learn for themselves. ,0
GONNA DRINK A BUNCH OF WHISKEY TONIGHT BECAUSE I HAVE  AND THE HOLIDAYS GOT ME  JK BUT I AM GONNA DRINK WHISKEY,1
Woke up to my neighbors singing Perfect by Ed Sheeran. 😊 My mood has been set. 😍,0
??’•you will be ok??’•    pic.twitter.com/qNSQ2CDuZX,0
An early night for me love you ,0
 little miss Debbie downer over here.,0
@Borovvicka 😂😂 i love ur angry comments,0
Looking for good news today...not finding any on Twitter. Bummer. 😢 #depressing #badnews,1
"Some of these ,   quotes are just cringe",0
An hour and 35 minutes till 2017 come. I'm still depressed and hopeless. Feel really shitty.  ,1
When your at work and the button comes off your shorts 😐  #fatty,0
I feel like my husband are growing more and more apart.,1
@titsjpeg Yeah funny and sexy 😍,0
@beyond_scratch @ben_nuttall @GuildfordLib The official pi jam kit has arrived! #RaspberryPi #excitement,0
@empireofthekop Are we sponsored by #Tango now ? #whopicksthesecolours #youvebeentangoed  #kak,0
@Jamiebower first second on #WillTNT is music to my ears 😭❤️ #shaking #missedyou,0
I lost my facebook account...i wonder whats next.. ,0
Honestly I wish I could be chilling with my bro right now.. ????????,0
You won't reach a #goal you hide in a drawer. Keep it in front of your face at all times.  #WednesdayWisdom,0
"A SPELLBINDING performance by @DebsNewbold. Electric physicality and sheer awe. A pleasure to watch, thank you. #ueafly",0
That was a horrible decision. The Fault in the Stars all alone ???­???­  ,0
I wish life was simple and painless. Whenever you think you're happy and think you got it all  life comes and screws you over.,1
"and if you try to stand up for yourself especially when it gets too much, you are being rude, and disrespectful.    happens.",1
"Heard Willy Nelson singing The Scientist and thought, ""So THIS is the original!"" Then discovered he was just covering Coldplay. ",0
max @whitephobe is lit af he rly put up w my dumb ass for abt two yrs ol boy deserves an award &lt;3 i lov him sm hes a delight &amp; a half,0
@Kazalex_ Happy birthday hope you have and amazing day!,0
"Just woke up because let's be real, can't be upset or angry if you just sleep all day.   ",1
@tenderlove listened to your CUSEC 2015 talk again for inspiration in writing my own conference talk #tornado of #laughs,0
Happy birthday to me 😄 no I'm not lucky I'm blessed yes 😂,0
"Hopelessness and  want to take you down. Don’t let them! Let this change your life! CRITICAL SHORT READ: “ and Discouragement are a Curse! Give Them No Place in Your Life!”  wp.mebpavSn,eic  pic.twitter.com/p9d4WYb3JS",0
Whether my glass is half empty or its half full. I'm just grateful I even have a glass and that there's something in it.\n #optimism 🤔,0
Fast and furious marathon soon! ✌🏻,0
I always have a reason to be upset and,1
"I hate it when someone says, ""Why are you ? You have nothing to be depressed about?"" It's chemical! I  can't help it!! ",1
"Pop in to see an elderly relative, friend or neighbour this  and help combat   pic.twitter.com/3Zy8CXTriS",0
" mood can be caused by infectious diseases, nutritional deficiencies, neurological conditions, and physiological problems.",0
We'd be perfect together but Im to shy and you wont reach out so i guess we'll never know what could of been.,0
131  ????????????????????????????????????????  ??????????????????????????????????????????????????????????????  ??????????????????????????????????????????????????????????????.......   ??????????????????????????????????????????????????????????????.......   ????????????.......w,0
Why are these fine guys on my timeline? Get off your too hot for me. I can't take it anymore.,0
"Im  home . Feeling very low, and unwanted especially by my own family.Feeling very  !!",1
"Less than two weeks until summer 2019 is officially over, I am ",0
I really wish I would have more time to draw blog  about . I'm sure they'd be helpful to many...,0
"You aren't worthless, you are priceless You are important to someone and they'd miss you if you were gone   ",0
The red cups at Starbucks are gone.,0
I made two loafs of bread and ate half of one for lunch. that's enough productivity for one day ,1
Good Morning #start 2Wheel #free course *Pune *8888006565,0
"Dissociation is quite something. Weird to be disconnected from internal feeling, the senses and the environment. Bless serotonin ",0
sorry if i dont reply to dms/texts iiiiii have only been talking to ry and soph bc i feel  depressed so. Yeah ??????,1
Anohni is truely a lighthouse in our modern twisted fog. I highly suggest reading that article + purchasing her LP .,0
And so we arrive at the eve of the worst month of the year.  .  Any tips on making January more bearable?,1
we mourn the death of our hopes today #james,1
I can't afford to be unhappy. I've made it this far and there isn't anything or anyone that's going to take my happiness away.,0
@ChristinaSNP All this great news.... it must be hurting some folk to be happy about this. 😊,0
"seulgi, fret not. that's okay!",0
I'm the wholesome drunk that sends people memes and compliments them at 2am on snap,0
For those who struggle w/ they need those of us who are . And when the hopeful struggle we need to find our way back...,0
When your family emotional blackmail you to do something against your will.     ,0
Never thrive on the hopelessness of another regardless how adverse the relationship may be. Hopelessness is hell’s nuclear bomb.,0
"@johntassparker Well, at the time, I think there was that concern. Now it is all bright and shiny with a price tag to match.",0
"After diagnosis the following day, I was in total denial. How could I be ? Me? My ego & denial instructed me to do Reverse search of myself. (This time I was on antidepressants) At least I knew what I was doing. (But with a swollen mind)",1
Here I go again.. No sleep leads to overthinking. And now I have to deal with people again. ,1
"Thanks to the Giants, I'm going to suffer from serious playoff FOMO come January.. I don't even want to watch their game tonight. ",0
@Ritsakuru awe sorry na,0
"..I know he wouldn't want me to cry or be , I heard that a million times along the way, but it's easier said then done. Miss him.",1
Happy happy birthday @mrjaxtaylor  hope your day is f*n awesome! Have a drink or two or five for me!!,0
