Text,Label,text_cleaned
 â€” listening to Ae Dil Hai Mushkil Title Track,0,listening ae dil hai mushkil title track
This has simply been the hardest week n a half of my life. Gotta keep pushing thru. Only 5 more days til I get some answers. ,1,simply hardest week n half life gotta pushing thru day til answer
"? Today eat healthy food, remember your accomplishments, get some exercise, hang w/ good people & don't be hard on yourself.",0,today eat healthy food remember accomplishment exercise hang w good people not hard yourself
I'm in desperate need of a good hug and a hot cup of coffee. I have no one here to hug me right now and no coffee maker at all.,1,desperate need good hug hot cup coffee hug right coffee maker all
"My dark side is also part of me. Trying to tolerate my irritation. Guess I need some , but how without feeling guilty in children holiday season   ",1,dark me trying tolerate irritation guess need feeling guilty child holiday season
Sudden feeling of darkness.... Show me the light Ray I'm feeling pretty hopeless,1,sudden feeling darkness light ray feeling pretty hopeless
" is dangerous. it's addicting. once you see how peaceful it is, you don't wanna deal with people. -Hedonist Poet",0,dangerous addicting peaceful is not wanna deal people hedonist poet
"Today, set up 3 coffee dates with people you suspect are ,  or just need to talk.  pic.twitter.com/OgPY3IdGAO",0,today set coffee date people suspect just need talk
@bugusdiemon Happy birthday cuzzo many blessing🙌🏾💪🏾🇳🇬💯#KeepGrinding #blessed,0,happy birthday cuzzo blessing keepgrinding blessed
"Seriously, why do people punish children for 'sass'? Wit should be rewarded, not discouraged!",0,seriously people punish child isass wit rewarded not discouraged
My family has been using my blue oil like its water and I gave Ahmed my last blue oil,0,family using blue oil like water gave ahmed blue oil
How many suicides does it take for people to realize that what you say fucking mattersâœŒï¸� ?—  ... pic.twitter.com/6JC0QDAYGW,0,suicide doe people realize say fucking matter
The only bad thing about reading:  finishing a great book/series and getting sad that the story is over. ,0,bad thing reading finishing great bookseries getting sad story over
??’•you are respectable ??’•    pic.twitter.com/NiQXmIwMda,0,you respectable
West side story was literally the worst movie I have ever seen... Why do people like it??? ,0,west story literally worst movie seen people like it
 is never more cruel than when it is felt in close propinquity with someone who has ceased to communicate. â€”Germaine Greer,1,cruel felt close propinquity ceased communicate germaine greer
Is it possible that universal justice & equality are simply un-realizable under the current regime? Is there no hope??,0,possible universal justice equality simply unrealizable current regime hope
Today's ECLIPSE was a warm fuzzy for the entire country. A GIANT GROUP HUG❤️😎💕#EclipseSolar2017 #repair #smiles,0,today eclipse warm fuzzy entire country giant group hug eclipsesolar repair smile
I hope everyone has a safe and fantastic day!!! 😊,0,hope safe fantastic day
Cracking on with these masters assignments! ???£ only 4 to go without any being completed already! ,0,cracking master assignment completed already
Not going to Decadence after allâ€¦ ,0,not going decadence
Today has not turned out to be a good day.     pic.twitter.com/jCG6EZ14Ea,1,today not turned good day
How do I find joy and pleasure in life again?,1,joy pleasure life again
what a long ass weekend!!!   ,0,long as weekend
"America, I love you, but you're bringing me down...   ",1,america love you bringing down
I find  to be very useful. They give me lots of things to be  about in the coming year.,0,useful lot thing coming year
@jaden_lindner If I acquire a deadly scowl like that I'm going to be pretty happy to be old,0,acquire deadly scowl like going pretty happy old
When you're up $80-$90 and lose it all because you just can't stop<<<<<<<<,1,lose just stop
Jay Z came out of retirement just to drop the album of the year on y'all...let that sink in. Have a great day y'all 🙌🏿,0,jay z came retirement just drop album year yallet sink in great day yall
Man it's terrible when your  an got a lot of problems more then you can say.,1,man terrible got lot problem say
Publicity before Christmas about loneliness. How many loneliness projects were open on Christmas day I wonder?  ,0,publicity christmas loneliness loneliness project open christmas day wonder
@Jo_Caulfield Great GIF! #joyful,0,great gif joyful
Truth is.... I loved you so much. And you broke my heart.,1,truth is loved much broke heart
Maybe the reason I get so  in February is the rebound from the,1,maybe reason february rebound
I'm not doing so good…????…I keep overthinking…    pic.twitter.com/EHOToC0XWD,1,not doing goodi overthinking
I see you smiling through the steam of my coffee cup,0,smiling steam coffee cup
When you make it far in a difficult Mario maker level and die.,0,make far difficult mario maker level die
"After reading about  in academia, I feel like secretly hanging up some posters about the topic around my old university ...",0,reading academia feel like secretly hanging poster topic old university
Why the hell is no one around when I need them,1,hell need
@joerogan I looked at the eclipse without glasses and now I have x-ray vision! #awesomeness,0,looked eclipse glass xray vision awesomeness
Me and Cj just broke up,1,cj just broke
"Since someone deactivated, i don't know who  So i m  now  Gonna ",0,deactivated not know m gonna
Yaaaaaaaaaaaas!!!! Scotty Sinclair #wonderful #magical,0,yaas scotty sinclair wonderful magical
The @StandardDiary nailing @SarahTheDuchess the other day was very amusing! 'I've written 56 books... ' @standardnews #hilarious #funny,0,nailing day amusing i written book hilarious funny
"Live in the present, live in the now!     pic.twitter.com/uBd53HFV3z",0,live present live now
"Jesus I love it when people say ""don't be such a d-buzz just be happier"". Omg I never thought of that! Hey a cure   pic.twitter.com/vXagPPBCKH",0,jesus love people say do not dbuzz just happier omg thought that hey cure
Today marks seven years since the Kyadondo terrorist attack where many lost loved ones. We mourn &amp; pray they continue resting in peace. 7/11,1,today mark seven year kyadondo terrorist attack lost loved one mourn amp pray continue resting peace
My God we live in a sick world!   ,1,god live sick world
"The first step to beating  or  is to take responsibility for yourself, stop blaming others or circumstances",0,step beating responsibility yourself stop blaming circumstance
Up at 4:30am for an airport run and I'm not even going on holiday! ,0,am airport run not going holiday
One week on SW and going to gym. Smashed it #weekone  #goals #sw,0,week sw going gym smashed weekone goal sw
"Oh dear, we are a bad lot, we specialise in making bang average teams look like superstars ",0,oh dear bad lot specialise making bang average team look like superstar
Anger replaced by love = calming. If we love Him all things (& whatever angers you) will work together for good.  ,0,anger replaced love calming love thing anger you work good
"Hope everyone has a good New Years tonight, coz mines gonna be shit!   ",1,hope good new year tonight coz mine gonna shit
@sheikhsafina Guts? 😂😂😂 go and sunk your face in sand,0,gut sunk face sand
"I will always love Spud.She is my rock and at low times, like now,she is my anchor.Happy new year Spud ",0,love spudshe rock low time like nowshe anchorhappy new year spud
I am annoying…I tried text my friend…she said she was dealing with something…*sigh*…I just need someone talk to…,1,annoyingi tried text friendshe said dealing somethingsighi just need talk
Brandy is going to a dog hotel for a couple of days,0,brandy going dog hotel couple day
"My life has been a #crazy, #painful, #awful journey full of #disappointment, #harassment &amp; #abuse",1,life crazy painful awful journey disappointment harassment amp abuse
No I'm not  for my life.,1,not life
@JaapUnited Sule is going to be a terrific player. Wouldn't be surprised to see him get some game time this year.,0,sule going terrific player not surprised game time year
Unrealistic expectations attract disappointment. And that's what you were #disappointment #sad,1,unrealistic expectation attract disappointment disappointment sad
